date,product_category,product_name,units_sold,units_returned,price,discount_percentage,revenue,platform,location
2020-03-04,Energy Drinks,MuscleMax,44.0,2.0,12.5,20.0,0.0,Online,Chicago
2020-02-26,Sleep Aids,MuscleMax,11.0,1.0,9.99,20.0,0.0,Mobile App,Chicago
2020-09-23,Energy Drinks,SlimFast,0.0,2.0,15.0,0.0,0.0,Mobile App,Phoenix
2020-08-12,Vitamins,SuperVita,42.0,1.0,9.99,20.0,335.664,Mobile App,Los Angeles
2020-08-19,Energy Drinks,MuscleMax,12.0,1.0,15.0,10.0,162.0,Mobile App,Chicago
2020-08-26,Energy Drinks,SlimFast,41.0,1.0,10.99,0.0,450.59,Online,Los Angeles
2020-10-14,Weight Loss,MuscleMax,11.0,1.0,12.5,50.0,0.0,Online,Phoenix
2020-07-01,Weight Loss,SlimFast,0.0,1.0,10.99,20.0,0.0,Online,Los Angeles
2020-10-14,Sleep Aids,SlimFast,1.0,1.0,12.5,20.0,0.0,Mobile App,Phoenix
2020-05-13,Weight Loss,SlimFast,1.0,0.0,10.99,0.0,10.99,Instore,New York
2020-08-19,Immunity Boosters,DreamRest,0.0,1.0,9.99,10.0,0.0,Mobile App,Los Angeles
2020-03-25,Weight Loss,SuperVita,37.0,1.0,9.99,105.0,-18.48150000000004,Instore,Los Angeles
2020-05-20,Weight Loss,SlimFast,11.0,1.0,10.99,20.0,0.0,Mobile App,Los Angeles
2020-12-02,Energy Drinks,PowerFuel,0.0,0.0,10.99,0.0,0.0,Online,New York
2020-10-07,Protein,SuperVita,0.0,1.0,9.99,0.0,0.0,Instore,Chicago
2020-07-22,Energy Drinks,PowerFuel,0.0,2.0,12.5,50.0,0.0,Instore,Los Angeles
2020-12-09,Vitamins,ImmunoPro,11.0,0.0,12.5,20.0,0.0,Online,Los Angeles
2020-07-22,Vitamins,MuscleMax,10.0,2.0,12.5,0.0,125.0,Online,Chicago
2020-06-10,Protein,SlimFast,7.0,0.0,9.99,0.0,69.93,Online,Los Angeles
2020-04-01,Weight Loss,DreamRest,41.0,1.0,12.5,20.0,410.0,Online,Chicago
2020-10-21,Immunity Boosters,SuperVita,8.0,2.0,9.99,50.0,39.96,Mobile App,New York
2020-03-11,Energy Drinks,MuscleMax,0.0,1.0,10.99,50.0,0.0,Mobile App,Chicago
2020-04-01,Vitamins,SlimFast,2.0,1.0,12.5,0.0,25.0,Instore,Chicago
2020-04-29,Protein,MuscleMax,23.0,1.0,9.99,25.0,172.3275,Mobile App,Los Angeles
2020-03-25,Protein,ImmunoPro,11.0,1.0,12.5,20.0,0.0,Instore,Houston
2020-11-18,Weight Loss,SlimFast,39.0,2.0,12.5,0.0,0.0,Mobile App,Los Angeles
2020-07-08,Energy Drinks,DreamRest,0.0,1.0,12.5,0.0,0.0,Mobile App,Phoenix
2020-09-16,Immunity Boosters,DreamRest,11.0,0.0,12.5,20.0,0.0,Mobile App,Los Angeles
2020-12-16,Protein,MuscleMax,14.0,2.0,12.5,0.0,175.0,Mobile App,Los Angeles
2020-01-01,Vitamins,DreamRest,14.0,1.0,15.0,10.0,189.0,Mobile App,Los Angeles
2020-06-17,Protein,SlimFast,7.0,1.0,10.99,50.0,38.465,Instore,Los Angeles
2020-10-28,Energy Drinks,DreamRest,0.0,0.0,9.99,25.0,0.0,Online,Phoenix
2020-07-01,Weight Loss,PowerFuel,39.0,1.0,9.99,10.0,350.649,Mobile App,New York
2020-06-05,Immunity Boosters,SuperVita,30.0,1.0,9.99,0.0,299.7,Mobile App,New York
2020-05-27,Vitamins,SuperVita,7.0,2.0,15.0,20.0,84.0,Mobile App,Los Angeles
2020-02-05,Energy Drinks,SuperVita,11.0,1.0,15.0,20.0,0.0,Online,Chicago
2020-10-14,Vitamins,DreamRest,0.0,0.0,12.5,0.0,0.0,Online,Chicago
2020-02-12,Sleep Aids,SlimFast,11.0,0.0,12.5,20.0,0.0,Mobile App,New York
2020-11-04,Energy Drinks,SuperVita,0.0,2.0,10.99,20.0,0.0,Mobile App,Los Angeles
2020-04-29,Protein,SuperVita,11.0,2.0,12.5,20.0,0.0,Mobile App,Los Angeles
2020-10-07,Vitamins,SlimFast,37.0,1.0,15.0,20.0,444.0,Instore,Chicago
2020-08-04,Energy Drinks,MuscleMax,0.0,1.0,10.99,0.0,0.0,Online,New York
2020-01-04,Protein,SuperVita,0.0,1.0,10.99,20.0,0.0,Instore,New York
2020-12-02,Sleep Aids,SuperVita,0.0,1.0,10.99,10.0,0.0,Instore,New York
2020-06-17,Immunity Boosters,SlimFast,50.0,1.0,10.99,20.0,439.6,Online,Chicago
2020-10-28,Immunity Boosters,MuscleMax,10.0,0.0,10.99,10.0,98.91,Online,Chicago
2020-03-18,Weight Loss,SuperVita,23.0,0.0,12.5,0.0,0.0,Mobile App,Los Angeles
2020-04-01,Immunity Boosters,SlimFast,33.0,0.0,9.99,20.0,263.736,Mobile App,Los Angeles
2020-01-22,Sleep Aids,SlimFast,13.0,1.0,9.99,10.0,116.883,Mobile App,Phoenix
2020-08-19,Immunity Boosters,SlimFast,0.0,1.0,10.99,10.0,0.0,Online,New York
2020-01-15,Protein,MuscleMax,0.0,2.0,12.5,50.0,0.0,Instore,Los Angeles
2020-06-24,Protein,ImmunoPro,0.0,1.0,12.5,20.0,0.0,Instore,Phoenix
2020-11-11,Sleep Aids,SuperVita,11.0,1.0,12.5,25.0,0.0,Instore,Phoenix
2020-11-04,Energy Drinks,MuscleMax,0.0,2.0,9.99,10.0,0.0,Online,Chicago
2020-07-08,Protein,ImmunoPro,11.0,0.0,12.5,20.0,0.0,Online,New York
2020-08-05,Weight Loss,MuscleMax,11.0,1.0,15.0,20.0,0.0,Instore,Chicago
2020-12-02,Vitamins,MuscleMax,20.0,1.0,9.99,105.0,-9.990000000000009,Mobile App,Phoenix
2020-10-21,Energy Drinks,SuperVita,1.0,2.0,15.0,50.0,7.5,Instore,Chicago
2020-02-19,Immunity Boosters,SuperVita,10.0,1.0,12.5,20.0,100.0,Online,New York
2020-04-15,Sleep Aids,SlimFast,0.0,0.0,12.5,25.0,0.0,Instore,Los Angeles
2020-04-29,Sleep Aids,SuperVita,0.0,2.0,15.0,20.0,0.0,Online,Los Angeles
2020-04-29,Vitamins,DreamRest,0.0,1.0,9.99,50.0,0.0,Mobile App,Phoenix
2020-02-19,Weight Loss,PowerFuel,0.0,1.0,15.0,50.0,0.0,Mobile App,Chicago
2020-05-13,Vitamins,ImmunoPro,1.0,0.0,12.5,20.0,10.0,Mobile App,Los Angeles
2020-01-22,Vitamins,SlimFast,0.0,0.0,15.0,10.0,0.0,Mobile App,Phoenix
2020-12-16,Sleep Aids,PowerFuel,6.0,1.0,12.5,25.0,56.25,Mobile App,Los Angeles
2020-05-06,Weight Loss,DreamRest,16.0,1.0,9.99,0.0,159.84,Mobile App,Phoenix
2020-09-23,Immunity Boosters,SlimFast,44.0,1.0,12.5,105.0,-27.5,Instore,Phoenix
2020-02-26,Protein,ImmunoPro,11.0,2.0,12.5,20.0,0.0,Online,Chicago
2020-06-17,Weight Loss,MuscleMax,9.0,2.0,12.5,20.0,0.0,Instore,New York
2020-07-22,Weight Loss,SlimFast,27.0,0.0,12.5,0.0,0.0,Online,Los Angeles
2020-12-02,Energy Drinks,SlimFast,38.0,1.0,12.5,50.0,0.0,Mobile App,Phoenix
2020-01-22,Weight Loss,PowerFuel,11.0,1.0,12.5,25.0,0.0,Online,Los Angeles
2020-01-22,Sleep Aids,MuscleMax,11.0,2.0,12.5,25.0,0.0,Instore,New York
2020-01-22,Immunity Boosters,SuperVita,0.0,1.0,12.5,50.0,0.0,Instore,Chicago
2020-02-26,Sleep Aids,PowerFuel,20.0,0.0,9.99,50.0,99.9,Instore,Houston
2020-02-19,Protein,MuscleMax,0.0,1.0,12.5,0.0,0.0,Online,New York
2020-08-12,Vitamins,MuscleMax,20.0,1.0,12.5,0.0,250.0,Instore,Phoenix
2020-09-30,Sleep Aids,MuscleMax,0.0,0.0,12.5,10.0,0.0,Instore,Houston
2020-03-11,Sleep Aids,SlimFast,31.0,2.0,15.0,105.0,-23.25,Online,Chicago
2020-06-10,Weight Loss,SlimFast,11.0,1.0,9.99,20.0,0.0,Online,Chicago
2020-01-08,Vitamins,SlimFast,1.0,0.0,12.5,25.0,0.0,Online,New York
2020-02-26,Sleep Aids,SuperVita,0.0,1.0,15.0,50.0,0.0,Mobile App,Houston
2020-06-03,Immunity Boosters,SlimFast,0.0,1.0,12.5,20.0,0.0,Instore,New York
2020-07-22,Protein,ImmunoPro,49.0,1.0,10.99,0.0,538.51,Instore,Chicago
2020-06-17,Immunity Boosters,PowerFuel,37.0,1.0,15.0,50.0,277.5,Mobile App,New York
2020-09-16,Weight Loss,MuscleMax,0.0,1.0,12.5,0.0,0.0,Instore,Los Angeles
2020-08-05,Weight Loss,DreamRest,0.0,1.0,10.99,10.0,0.0,Instore,Los Angeles
2020-12-02,Vitamins,SuperVita,40.0,0.0,10.99,0.0,439.6,Instore,Los Angeles
2020-07-15,Immunity Boosters,SuperVita,12.0,0.0,9.99,25.0,89.91,Instore,Houston
2020-03-25,Weight Loss,ImmunoPro,11.0,1.0,9.99,20.0,0.0,Mobile App,Houston
2020-02-05,Sleep Aids,MuscleMax,0.0,1.0,10.99,20.0,0.0,Online,Los Angeles
2020-05-27,Sleep Aids,SuperVita,0.0,1.0,9.99,50.0,0.0,Mobile App,New York
2020-09-30,Protein,MuscleMax,29.0,1.0,10.99,50.0,159.355,Online,Chicago
2020-12-16,Vitamins,MuscleMax,11.0,0.0,12.5,50.0,0.0,Mobile App,New York
2020-04-08,Energy Drinks,ImmunoPro,25.0,0.0,12.5,20.0,250.0,Online,Houston
2020-08-19,Immunity Boosters,ImmunoPro,0.0,1.0,10.99,50.0,0.0,Online,Phoenix
2020-10-14,Energy Drinks,SlimFast,0.0,2.0,10.99,10.0,0.0,Instore,New York
2020-12-02,Vitamins,SlimFast,11.0,1.0,12.5,20.0,0.0,Online,New York
2020-01-29,Immunity Boosters,MuscleMax,36.0,1.0,15.0,105.0,-27.0,Online,Los Angeles
2020-01-15,Protein,DreamRest,28.0,2.0,12.5,0.0,350.0,Online,New York
2020-12-09,Protein,SlimFast,0.0,1.0,9.99,0.0,0.0,Online,Los Angeles
2020-11-04,Sleep Aids,SlimFast,0.0,0.0,9.99,0.0,0.0,Mobile App,New York
2020-06-03,Weight Loss,SuperVita,11.0,0.0,12.5,0.0,0.0,Instore,Los Angeles
2020-11-25,Immunity Boosters,SuperVita,0.0,0.0,10.99,0.0,0.0,Instore,Chicago
2020-03-18,Energy Drinks,DreamRest,0.0,2.0,12.5,50.0,0.0,Online,Chicago
2020-10-21,Vitamins,MuscleMax,11.0,1.0,15.0,20.0,0.0,Instore,Chicago
2020-11-11,Energy Drinks,ImmunoPro,0.0,1.0,15.0,20.0,0.0,Instore,Los Angeles
2020-01-22,Weight Loss,SuperVita,11.0,1.0,12.5,20.0,0.0,Mobile App,Houston
2020-05-13,Protein,MuscleMax,11.0,0.0,12.5,20.0,0.0,Online,Chicago
2020-02-19,Vitamins,ImmunoPro,18.0,2.0,10.99,0.0,197.82,Mobile App,Los Angeles
2020-05-08,Weight Loss,SlimFast,0.0,1.0,12.5,25.0,0.0,Instore,Los Angeles
2020-08-26,Energy Drinks,SuperVita,35.0,0.0,12.5,20.0,0.0,Mobile App,Phoenix
2020-12-23,Protein,SuperVita,22.0,1.0,10.99,0.0,241.78,Online,Los Angeles
2020-11-18,Energy Drinks,SuperVita,28.0,1.0,9.99,25.0,209.79,Instore,Houston
2020-02-26,Energy Drinks,ImmunoPro,0.0,1.0,15.0,20.0,0.0,Mobile App,Los Angeles
2020-01-15,Energy Drinks,ImmunoPro,43.0,1.0,10.99,0.0,472.57,Mobile App,New York
2020-04-22,Weight Loss,SuperVita,2.0,0.0,9.99,0.0,19.98,Mobile App,Chicago
2020-10-07,Protein,SlimFast,11.0,2.0,12.5,50.0,0.0,Mobile App,Los Angeles
2020-07-15,Energy Drinks,ImmunoPro,0.0,1.0,12.5,10.0,0.0,Mobile App,New York
2020-04-08,Vitamins,PowerFuel,44.0,1.0,15.0,0.0,660.0,Mobile App,Houston
2020-01-22,Energy Drinks,ImmunoPro,2.0,1.0,10.99,50.0,10.99,Instore,New York
2020-12-02,Weight Loss,MuscleMax,0.0,1.0,12.5,20.0,0.0,Mobile App,New York
2020-10-28,Sleep Aids,SlimFast,0.0,0.0,15.0,50.0,0.0,Mobile App,New York
2020-07-01,Energy Drinks,SuperVita,0.0,1.0,15.0,0.0,0.0,Mobile App,Chicago
2020-09-16,Immunity Boosters,SlimFast,21.0,1.0,9.99,0.0,209.79,Mobile App,New York
2020-10-21,Weight Loss,MuscleMax,11.0,1.0,12.5,50.0,0.0,Instore,Los Angeles
2020-08-26,Immunity Boosters,SuperVita,39.0,1.0,12.5,25.0,0.0,Mobile App,Phoenix
2020-03-25,Energy Drinks,SlimFast,0.0,2.0,12.5,25.0,0.0,Mobile App,Los Angeles
2020-11-04,Sleep Aids,SlimFast,11.0,2.0,12.5,50.0,0.0,Online,New York
2020-10-14,Protein,SuperVita,0.0,1.0,12.5,50.0,0.0,Instore,Los Angeles
2020-10-28,Protein,ImmunoPro,19.0,2.0,10.99,0.0,208.81,Online,Los Angeles
2020-08-12,Immunity Boosters,SuperVita,0.0,1.0,9.99,0.0,0.0,Instore,Los Angeles
2020-07-01,Immunity Boosters,SuperVita,11.0,1.0,10.99,20.0,0.0,Online,New York
2020-11-04,Vitamins,PowerFuel,33.0,1.0,15.0,10.0,445.5,Online,Houston
2020-11-11,Energy Drinks,DreamRest,11.0,0.0,10.99,20.0,0.0,Mobile App,Chicago
2020-07-01,Sleep Aids,SlimFast,19.0,1.0,12.5,105.0,-11.875,Mobile App,Los Angeles
2020-03-04,Immunity Boosters,DreamRest,44.0,1.0,15.0,25.0,495.0,Instore,Phoenix
2020-09-12,Energy Drinks,SuperVita,11.0,1.0,12.5,50.0,0.0,Mobile App,Los Angeles
2020-05-06,Energy Drinks,PowerFuel,0.0,1.0,9.99,50.0,0.0,Mobile App,New York
2020-02-12,Protein,MuscleMax,19.0,1.0,9.99,10.0,170.829,Instore,Phoenix
2020-04-22,Vitamins,SlimFast,43.0,1.0,10.99,10.0,425.313,Mobile App,Chicago
2020-01-08,Vitamins,SlimFast,1.0,0.0,15.0,10.0,13.5,Mobile App,Los Angeles
2020-11-18,Protein,SuperVita,0.0,0.0,9.99,25.0,0.0,Online,Phoenix
2020-02-05,Energy Drinks,MuscleMax,0.0,1.0,10.99,20.0,0.0,Instore,New York
2020-04-29,Sleep Aids,MuscleMax,46.0,0.0,9.99,0.0,459.54,Instore,New York
2020-03-25,Sleep Aids,SuperVita,0.0,1.0,12.5,50.0,0.0,Online,Houston
2020-10-28,Weight Loss,PowerFuel,0.0,1.0,15.0,10.0,0.0,Instore,Los Angeles
2020-08-19,Sleep Aids,SlimFast,1.0,0.0,9.99,50.0,4.995,Mobile App,Houston
2020-11-11,Weight Loss,ImmunoPro,40.0,1.0,12.5,105.0,-25.0,Mobile App,Chicago
2020-08-19,Protein,ImmunoPro,15.0,1.0,9.99,0.0,149.85,Instore,Los Angeles
2020-09-23,Weight Loss,ImmunoPro,0.0,0.0,15.0,25.0,0.0,Online,New York
2020-04-15,Vitamins,PowerFuel,30.0,0.0,15.0,105.0,-22.5,Online,Chicago
2020-12-09,Weight Loss,SlimFast,0.0,0.0,15.0,20.0,0.0,Mobile App,Houston
2020-12-16,Immunity Boosters,DreamRest,17.0,1.0,9.99,0.0,169.83,Online,Los Angeles
2020-06-24,Vitamins,ImmunoPro,0.0,2.0,10.99,20.0,0.0,Online,Los Angeles
2020-04-08,Protein,SlimFast,11.0,1.0,12.5,20.0,0.0,Instore,New York
2020-11-18,Weight Loss,MuscleMax,50.0,2.0,12.5,0.0,0.0,Instore,New York
2020-08-19,Immunity Boosters,SlimFast,11.0,1.0,15.0,0.0,165.0,Instore,New York
2020-05-27,Immunity Boosters,SlimFast,11.0,0.0,12.5,0.0,0.0,Mobile App,Los Angeles
2020-12-16,Protein,ImmunoPro,0.0,1.0,12.5,0.0,0.0,Mobile App,Los Angeles
2020-12-16,Weight Loss,PowerFuel,48.0,0.0,10.99,0.0,527.52,Mobile App,Los Angeles
2020-08-01,Immunity Boosters,PowerFuel,7.0,1.0,12.5,20.0,0.0,Mobile App,New York
2020-07-08,Vitamins,ImmunoPro,18.0,1.0,10.99,20.0,158.256,Instore,Chicago
2020-06-17,Vitamins,SlimFast,27.0,1.0,15.0,105.0,-20.25,Mobile App,Houston
2020-06-17,Weight Loss,SlimFast,0.0,1.0,12.5,50.0,0.0,Online,Los Angeles
2020-12-09,Energy Drinks,SuperVita,0.0,2.0,15.0,10.0,0.0,Instore,Los Angeles
2020-02-12,Protein,SuperVita,0.0,0.0,12.5,25.0,0.0,Mobile App,Chicago
2020-08-19,Immunity Boosters,SlimFast,4.0,2.0,9.99,20.0,31.968,Instore,New York
2020-04-03,Sleep Aids,SlimFast,1.0,1.0,12.5,20.0,0.0,Online,Chicago
2020-05-20,Protein,DreamRest,30.0,1.0,12.5,20.0,0.0,Instore,Los Angeles
2020-02-12,Vitamins,SlimFast,11.0,1.0,12.5,20.0,0.0,Online,Chicago
2020-03-25,Vitamins,SuperVita,28.0,1.0,12.5,25.0,0.0,Instore,Los Angeles
2020-06-24,Vitamins,SlimFast,19.0,1.0,15.0,50.0,142.5,Mobile App,Chicago
2020-03-04,Sleep Aids,SlimFast,40.0,1.0,12.5,20.0,0.0,Online,Chicago
2020-04-01,Sleep Aids,PowerFuel,11.0,0.0,15.0,25.0,123.75,Instore,Chicago
2020-07-29,Vitamins,ImmunoPro,0.0,1.0,10.99,50.0,0.0,Online,New York
2020-12-02,Weight Loss,PowerFuel,5.0,1.0,12.5,20.0,50.0,Instore,New York
2020-03-25,Weight Loss,ImmunoPro,24.0,2.0,12.5,50.0,0.0,Instore,Houston
2020-01-29,Vitamins,SlimFast,11.0,2.0,12.5,0.0,0.0,Instore,Los Angeles
2020-05-27,Immunity Boosters,ImmunoPro,48.0,1.0,12.5,0.0,600.0,Instore,Houston
2020-02-05,Immunity Boosters,PowerFuel,0.0,1.0,10.99,20.0,0.0,Online,New York
2020-02-26,Weight Loss,SlimFast,43.0,2.0,15.0,50.0,322.5,Online,Houston
2020-09-02,Weight Loss,SuperVita,23.0,1.0,15.0,50.0,172.5,Online,Houston
2020-03-11,Energy Drinks,PowerFuel,28.0,1.0,15.0,105.0,-21.0,Online,Los Angeles
2020-10-14,Vitamins,DreamRest,30.0,1.0,12.5,50.0,187.5,Mobile App,Houston
2020-06-17,Sleep Aids,SuperVita,13.0,2.0,12.5,10.0,0.0,Online,Phoenix
2020-05-27,Energy Drinks,ImmunoPro,0.0,1.0,15.0,0.0,0.0,Instore,Phoenix
2020-10-14,Vitamins,ImmunoPro,11.0,1.0,10.99,20.0,0.0,Instore,Chicago
2020-09-23,Weight Loss,PowerFuel,0.0,0.0,15.0,0.0,0.0,Mobile App,Chicago
2020-11-11,Protein,MuscleMax,11.0,0.0,9.99,20.0,0.0,Instore,New York
2020-05-20,Immunity Boosters,ImmunoPro,11.0,2.0,15.0,20.0,0.0,Instore,New York
2020-08-19,Sleep Aids,SlimFast,11.0,0.0,12.5,20.0,0.0,Mobile App,Chicago
2020-11-18,Protein,SuperVita,3.0,1.0,12.5,105.0,-1.875,Mobile App,Los Angeles
2020-03-18,Vitamins,ImmunoPro,18.0,0.0,15.0,25.0,202.5,Mobile App,Los Angeles
2020-09-09,Vitamins,MuscleMax,0.0,0.0,12.5,20.0,0.0,Mobile App,New York
2020-12-09,Vitamins,SlimFast,41.0,1.0,10.99,105.0,-22.52950000000004,Instore,Phoenix
2020-10-28,Protein,PowerFuel,0.0,1.0,15.0,10.0,0.0,Mobile App,Chicago
2020-09-09,Protein,SlimFast,0.0,1.0,15.0,20.0,0.0,Instore,Chicago
2020-04-22,Energy Drinks,DreamRest,23.0,1.0,10.99,0.0,252.77,Mobile App,Los Angeles
2020-03-04,Protein,SlimFast,23.0,1.0,15.0,105.0,-17.25,Mobile App,Phoenix
2020-02-05,Protein,ImmunoPro,14.0,2.0,10.99,0.0,153.86,Mobile App,Chicago
2020-07-29,Immunity Boosters,DreamRest,24.0,1.0,10.99,20.0,211.008,Instore,Los Angeles
2020-10-07,Vitamins,PowerFuel,27.0,2.0,15.0,105.0,-20.25,Online,Chicago
2020-06-03,Weight Loss,PowerFuel,11.0,1.0,12.5,25.0,0.0,Mobile App,Los Angeles
2020-11-18,Protein,ImmunoPro,47.0,1.0,15.0,25.0,528.75,Instore,Los Angeles
2020-05-13,Protein,MuscleMax,27.0,2.0,12.5,25.0,0.0,Mobile App,New York
2020-03-11,Energy Drinks,SlimFast,11.0,1.0,15.0,20.0,0.0,Online,Los Angeles
2020-05-13,Protein,DreamRest,30.0,1.0,9.99,0.0,299.7,Instore,Chicago
2020-03-25,Energy Drinks,ImmunoPro,0.0,1.0,12.5,25.0,0.0,Online,Houston
2020-03-04,Energy Drinks,SuperVita,0.0,2.0,10.99,25.0,0.0,Mobile App,Los Angeles
2020-11-04,Weight Loss,SlimFast,0.0,0.0,9.99,10.0,0.0,Mobile App,Chicago
2020-06-24,Energy Drinks,SlimFast,39.0,1.0,10.99,20.0,342.888,Online,New York
2020-04-08,Protein,SlimFast,24.0,2.0,12.5,20.0,0.0,Online,Los Angeles
2020-01-29,Protein,SuperVita,0.0,1.0,15.0,25.0,0.0,Online,New York
2020-06-17,Weight Loss,PowerFuel,19.0,1.0,9.99,0.0,189.81,Mobile App,Los Angeles
2020-03-18,Sleep Aids,MuscleMax,11.0,2.0,10.99,20.0,0.0,Online,New York
2020-03-11,Immunity Boosters,SlimFast,44.0,0.0,9.99,105.0,-21.97800000000001,Instore,Los Angeles
2020-07-08,Energy Drinks,SlimFast,0.0,1.0,9.99,50.0,0.0,Mobile App,Chicago
2020-11-11,Immunity Boosters,DreamRest,11.0,1.0,12.5,20.0,0.0,Online,Los Angeles
2020-04-03,Sleep Aids,ImmunoPro,13.0,1.0,10.99,25.0,107.1525,Mobile App,New York
2020-02-19,Weight Loss,DreamRest,4.0,2.0,9.99,20.0,31.968,Instore,Phoenix
2020-12-09,Immunity Boosters,ImmunoPro,12.0,2.0,9.99,0.0,119.88,Online,New York
2020-05-13,Immunity Boosters,MuscleMax,0.0,1.0,9.99,10.0,0.0,Instore,Los Angeles
2020-08-26,Sleep Aids,PowerFuel,41.0,1.0,15.0,20.0,492.0,Online,Houston
2020-11-18,Immunity Boosters,SuperVita,0.0,2.0,15.0,0.0,0.0,Instore,Los Angeles
2020-06-17,Sleep Aids,MuscleMax,22.0,1.0,9.99,0.0,219.78,Instore,Phoenix
2020-11-18,Vitamins,SlimFast,0.0,1.0,15.0,20.0,0.0,Mobile App,Houston
2020-11-04,Energy Drinks,SuperVita,14.0,2.0,12.5,20.0,140.0,Mobile App,New York
2020-09-23,Protein,ImmunoPro,0.0,1.0,12.5,0.0,0.0,Online,Chicago
2020-04-29,Immunity Boosters,DreamRest,11.0,1.0,10.99,20.0,0.0,Mobile App,Houston
2020-01-29,Sleep Aids,SuperVita,38.0,1.0,15.0,50.0,285.0,Online,Chicago
2020-02-09,Energy Drinks,DreamRest,23.0,1.0,9.99,0.0,229.77,Instore,Chicago
2020-04-01,Protein,SlimFast,17.0,0.0,12.5,0.0,0.0,Instore,Chicago
2020-09-02,Vitamins,SlimFast,48.0,2.0,15.0,0.0,720.0,Mobile App,Chicago
2020-10-28,Protein,PowerFuel,40.0,1.0,9.99,25.0,299.7,Online,Phoenix
2020-09-02,Protein,SlimFast,11.0,1.0,12.5,20.0,0.0,Online,Los Angeles
2020-06-24,Vitamins,ImmunoPro,11.0,1.0,12.5,25.0,0.0,Mobile App,Houston
2020-07-01,Energy Drinks,DreamRest,50.0,0.0,15.0,50.0,375.0,Mobile App,Los Angeles
2020-04-08,Weight Loss,SuperVita,19.0,1.0,12.5,25.0,178.125,Mobile App,New York
2020-08-26,Weight Loss,PowerFuel,11.0,1.0,12.5,20.0,0.0,Online,Los Angeles
2020-07-01,Vitamins,SlimFast,11.0,1.0,12.5,20.0,0.0,Online,New York
2020-05-20,Protein,SuperVita,11.0,2.0,10.99,20.0,0.0,Mobile App,Los Angeles
2020-09-02,Protein,PowerFuel,30.0,1.0,12.5,25.0,281.25,Instore,Houston
2020-05-20,Vitamins,SuperVita,14.0,1.0,12.5,105.0,-8.75,Mobile App,Chicago
2020-04-15,Weight Loss,MuscleMax,39.0,1.0,12.5,25.0,365.625,Instore,Los Angeles
2020-01-01,Sleep Aids,SlimFast,34.0,1.0,10.99,0.0,373.66,Online,Phoenix
2020-11-11,Sleep Aids,SuperVita,29.0,0.0,15.0,0.0,435.0,Online,New York
2020-06-10,Immunity Boosters,SuperVita,11.0,0.0,12.5,20.0,0.0,Mobile App,Los Angeles
2020-11-18,Weight Loss,DreamRest,0.0,1.0,12.5,20.0,0.0,Online,New York
2020-10-14,Weight Loss,SuperVita,0.0,2.0,15.0,20.0,0.0,Instore,Chicago
2020-05-27,Sleep Aids,ImmunoPro,37.0,1.0,10.99,0.0,406.63,Instore,Chicago
2020-08-19,Protein,DreamRest,37.0,2.0,15.0,105.0,-27.75,Instore,Phoenix
2020-07-29,Sleep Aids,ImmunoPro,11.0,1.0,12.5,20.0,0.0,Online,Phoenix
2020-10-07,Protein,ImmunoPro,11.0,2.0,15.0,20.0,0.0,Mobile App,Los Angeles
2020-07-29,Protein,DreamRest,11.0,1.0,12.5,20.0,0.0,Mobile App,New York
2020-06-17,Weight Loss,PowerFuel,34.0,1.0,9.99,25.0,254.745,Online,Los Angeles
2020-05-27,Protein,SlimFast,10.0,1.0,10.99,105.0,-5.495000000000005,Instore,New York
2020-08-05,Sleep Aids,SuperVita,11.0,1.0,15.0,20.0,0.0,Online,Los Angeles
2020-07-10,Energy Drinks,MuscleMax,0.0,0.0,9.99,50.0,0.0,Mobile App,Houston
2020-04-15,Sleep Aids,PowerFuel,0.0,1.0,9.99,10.0,0.0,Online,Phoenix
2020-09-02,Sleep Aids,SlimFast,11.0,1.0,12.5,20.0,0.0,Online,Houston
2020-04-08,Immunity Boosters,SuperVita,0.0,1.0,10.99,20.0,0.0,Instore,Los Angeles
2020-03-25,Weight Loss,MuscleMax,11.0,0.0,12.5,50.0,0.0,Instore,Chicago
2020-05-13,Immunity Boosters,SlimFast,8.0,1.0,12.5,20.0,0.0,Instore,Chicago
2020-01-01,Weight Loss,ImmunoPro,11.0,2.0,12.5,25.0,0.0,Mobile App,Phoenix
2020-10-14,Immunity Boosters,SlimFast,22.0,1.0,12.5,20.0,0.0,Instore,Chicago
2020-02-19,Protein,SuperVita,1.0,1.0,9.99,25.0,7.4925,Instore,Chicago
2020-01-29,Sleep Aids,ImmunoPro,7.0,2.0,12.5,20.0,0.0,Instore,Houston
2020-12-09,Protein,SlimFast,20.0,2.0,12.5,25.0,0.0,Online,Phoenix
2020-09-30,Sleep Aids,PowerFuel,11.0,1.0,9.99,20.0,0.0,Instore,Chicago
2020-09-30,Energy Drinks,SuperVita,42.0,2.0,12.5,20.0,420.0,Online,Phoenix
2020-06-10,Energy Drinks,DreamRest,48.0,1.0,15.0,25.0,540.0,Mobile App,Los Angeles
2020-12-02,Weight Loss,SuperVita,27.0,1.0,9.99,0.0,269.73,Mobile App,New York
2020-11-11,Sleep Aids,ImmunoPro,19.0,0.0,15.0,25.0,213.75,Online,New York
2020-09-02,Protein,SlimFast,40.0,2.0,10.99,0.0,439.6,Instore,Chicago
2020-05-20,Sleep Aids,SuperVita,3.0,1.0,12.5,20.0,30.0,Mobile App,Los Angeles
